master_metadata_track_name,master_metadata_album_artist_name,spotify_track_uri,track_artist,track_listen_count,popularity,genre,track_uri,mean_bar_duration,mean_pitches,mean_max_loudness,mean_timbre,mean_tatums,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Shortie Like Mine (feat. Chris Brown & Johntá Austin),Bow Wow,spotify:track:6oUGAx0vkBcnGzYkvw0ZsA,Shortie Like Mine (feat. Chris Brown & Johntá Austin) - Bow Wow,1,0,dance pop,6oUGAx0vkBcnGzYkvw0ZsA,1.6848511392405063,0.4126992497793468,-8.851766107678728,4.071201015004413,0.2112656803797468,0.758,0.642,7.0,-8.128,0.0,0.221,0.0745,0.0,0.191,0.701,142.078,audio_features,6oUGAx0vkBcnGzYkvw0ZsA,spotify:track:6oUGAx0vkBcnGzYkvw0ZsA,https://api.spotify.com/v1/tracks/6oUGAx0vkBcnGzYkvw0ZsA,https://api.spotify.com/v1/audio-analysis/6oUGAx0vkBcnGzYkvw0ZsA,268067.0,4.0
U and Dat (feat. T. Pain & Kandi Girl),E-40,spotify:track:7g7M96UGiA7OR79H86gV4m,U and Dat (feat. T. Pain & Kandi Girl) - E-40,1,0,cali rap,7g7M96UGiA7OR79H86gV4m,2.4147244578313254,0.35800369959304473,-9.925085460599334,7.352419996300406,0.30001404761904765,0.858,0.484,6.0,-7.448,0.0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,audio_features,7g7M96UGiA7OR79H86gV4m,spotify:track:7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/audio-analysis/7g7M96UGiA7OR79H86gV4m,202720.0,4.0
How To Touch A Girl,JoJo,spotify:track:0V4x8dD04AMv5CH7KgU7N5,How To Touch A Girl - JoJo,1,0,dance pop,0V4x8dD04AMv5CH7KgU7N5,2.4164007272727273,0.3282870841819416,-8.274070264765784,3.3647910726408683,0.30552317296678116,0.298,0.659,6.0,-5.884,1.0,0.0669,0.123,1.63e-06,0.357,0.26,79.988,audio_features,0V4x8dD04AMv5CH7KgU7N5,spotify:track:0V4x8dD04AMv5CH7KgU7N5,https://api.spotify.com/v1/tracks/0V4x8dD04AMv5CH7KgU7N5,https://api.spotify.com/v1/audio-analysis/0V4x8dD04AMv5CH7KgU7N5,267053.0,4.0
Get Another Boyfriend,Backstreet Boys,spotify:track:3nx5PkGa2sJyXVJzqE4eYM,Get Another Boyfriend - Backstreet Boys,1,0,boy band,3nx5PkGa2sJyXVJzqE4eYM,2.4975587671232873,0.40901773049645396,-5.688579787234042,12.266768838652483,0.3122601700680272,0.738,0.75,2.0,-5.034,0.0,0.135,0.0323,0.0,0.102,0.801,96.112,audio_features,3nx5PkGa2sJyXVJzqE4eYM,spotify:track:3nx5PkGa2sJyXVJzqE4eYM,https://api.spotify.com/v1/tracks/3nx5PkGa2sJyXVJzqE4eYM,https://api.spotify.com/v1/audio-analysis/3nx5PkGa2sJyXVJzqE4eYM,186107.0,4.0
What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,spotify:track:2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti) - Fat Joe,1,0,bronx hip hop,2mKouqwAIdQnMP43zxR89r,2.545934615384615,0.36627090865268735,-8.648684743311643,6.908704145577248,0.3198672836538462,0.835,0.707,8.0,-5.074,1.0,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093.0,4.0
"Pop, Lock & Drop It",Huey,spotify:track:19UUPNx5jccGgQ2GCIZkww,"Pop, Lock & Drop It - Huey",1,0,album rock,19UUPNx5jccGgQ2GCIZkww,1.6653490384615384,0.37466161884520016,-8.88227630180659,3.6379574034714843,0.20816775834658188,0.745,0.568,0.0,-8.332,1.0,0.164,0.000756,0.0,0.159,0.493,144.141,audio_features,19UUPNx5jccGgQ2GCIZkww,spotify:track:19UUPNx5jccGgQ2GCIZkww,https://api.spotify.com/v1/tracks/19UUPNx5jccGgQ2GCIZkww,https://api.spotify.com/v1/audio-analysis/19UUPNx5jccGgQ2GCIZkww,263240.0,4.0
On the Way Down,Ryan Cabrera,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,On the Way Down - Ryan Cabrera,1,0,idol,1GwVi2ceNb8dMFA3DZGnnY,2.5229448780487806,0.386875850340136,-5.626899234693877,8.17062786989796,0.31343092537313433,0.5,0.845,1.0,-5.015,1.0,0.0369,0.00184,0.0,0.106,0.539,95.199,audio_features,1GwVi2ceNb8dMFA3DZGnnY,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,https://api.spotify.com/v1/tracks/1GwVi2ceNb8dMFA3DZGnnY,https://api.spotify.com/v1/audio-analysis/1GwVi2ceNb8dMFA3DZGnnY,212045.0,4.0
The City Is at War,Cobra Starship,spotify:track:7r9beLH5ona6xH2JMxwUyk,The City Is at War - Cobra Starship,1,0,neon pop punk,7r9beLH5ona6xH2JMxwUyk,1.700610505050505,0.4274293300653595,-5.3467843137254905,8.709531862745099,0.21427883544303797,0.602,0.891,0.0,-5.569,0.0,0.0974,0.00506,0.0,0.591,0.648,139.974,audio_features,7r9beLH5ona6xH2JMxwUyk,spotify:track:7r9beLH5ona6xH2JMxwUyk,https://api.spotify.com/v1/tracks/7r9beLH5ona6xH2JMxwUyk,https://api.spotify.com/v1/audio-analysis/7r9beLH5ona6xH2JMxwUyk,171493.0,4.0
I Can't Help Myself,Nobody's Angel,spotify:track:3kl0XYIoHb7QEQ7UxxoMvb,I Can't Help Myself - Nobody's Angel,1,0,,3kl0XYIoHb7QEQ7UxxoMvb,2.3118040000000004,0.33953339350180506,-5.703190132370638,2.537033393501805,0.2875044554455446,0.752,0.812,3.0,-4.02,1.0,0.0271,0.372,0.000222,0.135,0.594,104.37,audio_features,3kl0XYIoHb7QEQ7UxxoMvb,spotify:track:3kl0XYIoHb7QEQ7UxxoMvb,https://api.spotify.com/v1/tracks/3kl0XYIoHb7QEQ7UxxoMvb,https://api.spotify.com/v1/audio-analysis/3kl0XYIoHb7QEQ7UxxoMvb,234240.0,4.0
Ayo Technology,50 Cent,spotify:track:6kfQDanT6Buh4Wu73ghbav,Ayo Technology - 50 Cent,1,0,east coast hip hop,6kfQDanT6Buh4Wu73ghbav,1.7022777777777778,0.38083188472095153,-7.399682525160109,6.265835544373284,0.21388522569444446,0.63,0.782,8.0,-5.44,0.0,0.132,0.0828,0.0,0.034,0.418,140.144,audio_features,6kfQDanT6Buh4Wu73ghbav,spotify:track:6kfQDanT6Buh4Wu73ghbav,https://api.spotify.com/v1/tracks/6kfQDanT6Buh4Wu73ghbav,https://api.spotify.com/v1/audio-analysis/6kfQDanT6Buh4Wu73ghbav,247947.0,4.0
Heaven On Earth,Britney Spears,spotify:track:2f0ZEAdZQBCRR9NAI6eE2d,Heaven On Earth - Britney Spears,1,0,dance pop,2f0ZEAdZQBCRR9NAI6eE2d,1.9033297368421054,0.3871957624589675,-7.092544315129812,3.1151929274843333,0.23826745484400658,0.636,0.792,7.0,-6.154,1.0,0.052,0.081,3.81e-05,0.099,0.445,126.053,audio_features,2f0ZEAdZQBCRR9NAI6eE2d,spotify:track:2f0ZEAdZQBCRR9NAI6eE2d,https://api.spotify.com/v1/tracks/2f0ZEAdZQBCRR9NAI6eE2d,https://api.spotify.com/v1/audio-analysis/2f0ZEAdZQBCRR9NAI6eE2d,292693.0,4.0
What Would You Do?,City High,spotify:track:2648dyCgcTFNkJZXgGlHPv,What Would You Do? - City High,1,0,,2648dyCgcTFNkJZXgGlHPv,2.490190144927536,0.4133918918918919,-8.37263337250294,6.450621621621621,0.31238866425992773,0.738,0.776,7.0,-7.32,1.0,0.235,0.244,0.0,0.469,0.833,95.942,audio_features,2648dyCgcTFNkJZXgGlHPv,spotify:track:2648dyCgcTFNkJZXgGlHPv,https://api.spotify.com/v1/tracks/2648dyCgcTFNkJZXgGlHPv,https://api.spotify.com/v1/audio-analysis/2648dyCgcTFNkJZXgGlHPv,175400.0,4.0
Candy,Mandy Moore,spotify:track:2YhE6xeWN0R9RVwEOG9lR1,Candy - Mandy Moore,1,0,dance pop,2YhE6xeWN0R9RVwEOG9lR1,2.390873958333333,0.41522358197358195,-6.641318181818182,12.414797202797201,0.29793074550128534,0.813,0.836,7.0,-4.23,1.0,0.0881,0.178,6.63e-05,0.154,0.677,100.491,audio_features,2YhE6xeWN0R9RVwEOG9lR1,spotify:track:2YhE6xeWN0R9RVwEOG9lR1,https://api.spotify.com/v1/tracks/2YhE6xeWN0R9RVwEOG9lR1,https://api.spotify.com/v1/audio-analysis/2YhE6xeWN0R9RVwEOG9lR1,234133.0,4.0
Addiction - Main,Ryan Leslie,spotify:track:5XKjIoMKCH6pzkdW581DZY,Addiction - Main - Ryan Leslie,1,0,,5XKjIoMKCH6pzkdW581DZY,1.750497851851852,0.3817965771230503,-8.305897746967073,3.715624277874061,0.21817575229357797,0.546,0.585,4.0,-7.435,0.0,0.13,0.105,5.03e-05,0.098,0.7,123.746,audio_features,5XKjIoMKCH6pzkdW581DZY,spotify:track:5XKjIoMKCH6pzkdW581DZY,https://api.spotify.com/v1/tracks/5XKjIoMKCH6pzkdW581DZY,https://api.spotify.com/v1/audio-analysis/5XKjIoMKCH6pzkdW581DZY,240053.0,5.0
Diva,Beyoncé,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,Diva - Beyoncé,1,0,pop,5Ssv6DaKrW0HczVqx6zXdl,1.6285628099173555,0.37974674479166665,-6.849370535714286,7.984484468005952,0.2061685654885655,0.875,0.551,6.0,-6.744,0.0,0.317,0.0488,0.00728,0.0537,0.861,146.092,audio_features,5Ssv6DaKrW0HczVqx6zXdl,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/tracks/5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/audio-analysis/5Ssv6DaKrW0HczVqx6zXdl,200613.0,4.0
There It Go (The Whistle Song),Juelz Santana,spotify:track:50UkypyQJbSQLaXHke5Yep,There It Go (The Whistle Song) - Juelz Santana,1,0,gangster rap,50UkypyQJbSQLaXHke5Yep,2.3555593333333333,0.4648953651685393,-6.270665730337079,10.809102762172287,0.299395,0.942,0.892,6.0,-6.363,0.0,0.196,0.023,0.000897,0.264,0.595,100.007,audio_features,50UkypyQJbSQLaXHke5Yep,spotify:track:50UkypyQJbSQLaXHke5Yep,https://api.spotify.com/v1/tracks/50UkypyQJbSQLaXHke5Yep,https://api.spotify.com/v1/audio-analysis/50UkypyQJbSQLaXHke5Yep,180493.0,4.0
Got Money,Lil Wayne,spotify:track:46lIt6GmL0VkkbuUyGDbCs,Got Money - Lil Wayne,1,0,hip hop,46lIt6GmL0VkkbuUyGDbCs,2.925302804878049,0.38986177884615386,-7.044566346153847,2.9782713942307697,0.3648549700598802,0.694,0.661,7.0,-4.847,1.0,0.118,0.00188,0.0,0.676,0.702,82.48,audio_features,46lIt6GmL0VkkbuUyGDbCs,spotify:track:46lIt6GmL0VkkbuUyGDbCs,https://api.spotify.com/v1/tracks/46lIt6GmL0VkkbuUyGDbCs,https://api.spotify.com/v1/audio-analysis/46lIt6GmL0VkkbuUyGDbCs,244627.0,4.0
Show Me the Meaning of Being Lonely,Backstreet Boys,spotify:track:3BsaRV5QIulYz2lV9WWa8T,Show Me the Meaning of Being Lonely - Backstreet Boys,1,0,boy band,3BsaRV5QIulYz2lV9WWa8T,1.4413782389937109,0.2916943678160919,-7.099237241379311,4.77981551724138,0.17848907120743035,0.63,0.625,6.0,-5.088,0.0,0.0252,0.231,0.0,0.0765,0.683,167.998,audio_features,3BsaRV5QIulYz2lV9WWa8T,spotify:track:3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/tracks/3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/audio-analysis/3BsaRV5QIulYz2lV9WWa8T,234960.0,4.0
Impacto (Remix) [feat. Fergie] (Remix),Daddy Yankee,spotify:track:5uElTpeHycDMtbTVDkeY6I,Impacto (Remix) [feat. Fergie] (Remix) - Daddy Yankee,1,0,latin hip hop,5uElTpeHycDMtbTVDkeY6I,2.387480117647059,0.4160813888888889,-5.352413333333334,6.827738240740741,0.29841262390670553,0.773,0.889,1.0,-5.74,1.0,0.053,0.00404,2.26e-05,0.12,0.862,100.501,audio_features,5uElTpeHycDMtbTVDkeY6I,spotify:track:5uElTpeHycDMtbTVDkeY6I,https://api.spotify.com/v1/tracks/5uElTpeHycDMtbTVDkeY6I,https://api.spotify.com/v1/audio-analysis/5uElTpeHycDMtbTVDkeY6I,207587.0,4.0
Run It! (feat. Juelz Santana),Chris Brown,spotify:track:7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana) - Chris Brown,1,0,r&b,7xYnUQigPoIDAMPVK79NEq,2.392255052631579,0.32199991200281586,-7.659103484688489,7.295826557550157,0.297467109375,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,audio_features,7xYnUQigPoIDAMPVK79NEq,spotify:track:7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0
Somebody's Watching Me - Hi_Tack Radio Edit,BeatFreakz,spotify:track:4H0IEbAy9oJEYjd4UL6q4c,Somebody's Watching Me - Hi_Tack Radio Edit - BeatFreakz,55,1,afroswing,4H0IEbAy9oJEYjd4UL6q4c,1.8756525842696632,0.3935672675026123,-9.577366771159873,7.082852403343782,0.23404585434173672,0.604,0.931,9.0,-8.794,1.0,0.0338,0.0136,3.17e-05,0.234,0.758,127.99,audio_features,4H0IEbAy9oJEYjd4UL6q4c,spotify:track:4H0IEbAy9oJEYjd4UL6q4c,https://api.spotify.com/v1/tracks/4H0IEbAy9oJEYjd4UL6q4c,https://api.spotify.com/v1/audio-analysis/4H0IEbAy9oJEYjd4UL6q4c,167186.0,4.0
Go Girl,Pitbull,spotify:track:5IbMUI4rcWtXlq83UWqTcQ,Go Girl - Pitbull,1,0,dance pop,5IbMUI4rcWtXlq83UWqTcQ,2.067731,0.34701224373576306,-8.460718678815491,8.727654138192865,0.2606912159090909,0.986,0.597,8.0,-6.809,1.0,0.308,0.145,2.18e-06,0.197,0.761,115.004,audio_features,5IbMUI4rcWtXlq83UWqTcQ,spotify:track:5IbMUI4rcWtXlq83UWqTcQ,https://api.spotify.com/v1/tracks/5IbMUI4rcWtXlq83UWqTcQ,https://api.spotify.com/v1/audio-analysis/5IbMUI4rcWtXlq83UWqTcQ,229669.0,4.0
Neon,John Mayer,spotify:track:7Kohy4v3KLWfUXlv9N3feB,Neon - John Mayer,1,0,neo mellow,7Kohy4v3KLWfUXlv9N3feB,2.3249722522522522,0.3687928240740741,-9.459262037037037,-2.5548861111111107,0.29394948081264105,0.699,0.77,5.0,-7.658,0.0,0.036,0.0181,0.000138,0.0644,0.589,101.984,audio_features,7Kohy4v3KLWfUXlv9N3feB,spotify:track:7Kohy4v3KLWfUXlv9N3feB,https://api.spotify.com/v1/tracks/7Kohy4v3KLWfUXlv9N3feB,https://api.spotify.com/v1/audio-analysis/7Kohy4v3KLWfUXlv9N3feB,262107.0,4.0
"Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,spotify:track:7AtsEX4pJqmAaIajlMwaPU,"Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007 - John Mayer",1,0,neo mellow,7AtsEX4pJqmAaIajlMwaPU,2.152920426829268,0.37226692015209123,-15.452028897338401,0.21748833967046852,0.35744951612903225,0.435,0.548,0.0,-12.525,0.0,0.0786,0.48,0.000103,0.949,0.497,83.622,audio_features,7AtsEX4pJqmAaIajlMwaPU,spotify:track:7AtsEX4pJqmAaIajlMwaPU,https://api.spotify.com/v1/tracks/7AtsEX4pJqmAaIajlMwaPU,https://api.spotify.com/v1/audio-analysis/7AtsEX4pJqmAaIajlMwaPU,355733.0,3.0
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",John Mayer,spotify:track:2Jqrf5JyW53Xnmk1QIvxYv,"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002 - John Mayer",1,0,neo mellow,2Jqrf5JyW53Xnmk1QIvxYv,2.2503150364963505,0.39808066157760813,-11.094577099236641,5.4188963422391865,0.2826549589041096,0.487,0.796,5.0,-9.273,0.0,0.042,0.0411,0.453,0.508,0.726,107.416,audio_features,2Jqrf5JyW53Xnmk1QIvxYv,spotify:track:2Jqrf5JyW53Xnmk1QIvxYv,https://api.spotify.com/v1/tracks/2Jqrf5JyW53Xnmk1QIvxYv,https://api.spotify.com/v1/audio-analysis/2Jqrf5JyW53Xnmk1QIvxYv,622373.0,4.0
Your Body Is a Wonderland,John Mayer,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland - John Mayer,1,0,neo mellow,7vFv0yFGMJW3qVXbAd9BK9,2.5493888541666667,0.3033675937122128,-7.357461910519952,3.8553125755743647,0.31951127272727275,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,audio_features,7vFv0yFGMJW3qVXbAd9BK9,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/audio-analysis/7vFv0yFGMJW3qVXbAd9BK9,249627.0,4.0
Discotraxx,Ladytron,spotify:track:5nqwr7XXW7miMBvLtrWjHx,Discotraxx - Ladytron,1,0,alternative dance,5nqwr7XXW7miMBvLtrWjHx,1.9774985964912282,0.3616078983282156,-6.48682395087001,6.910547594677584,0.2503410989010989,0.533,0.896,6.0,-6.689,0.0,0.0764,0.000714,0.878,0.103,0.597,119.619,audio_features,5nqwr7XXW7miMBvLtrWjHx,spotify:track:5nqwr7XXW7miMBvLtrWjHx,https://api.spotify.com/v1/tracks/5nqwr7XXW7miMBvLtrWjHx,https://api.spotify.com/v1/audio-analysis/5nqwr7XXW7miMBvLtrWjHx,230640.0,4.0
Black Cat,Ladytron,spotify:track:5GqmudyYxl4r2imvskCtSb,Black Cat - Ladytron,1,0,alternative dance,5GqmudyYxl4r2imvskCtSb,1.90595425,0.3175063703703704,-10.043264888888888,6.894174296296296,0.23934554517133957,0.588,0.591,0.0,-8.604,1.0,0.0274,0.00011,0.549,0.129,0.418,125.007,audio_features,5GqmudyYxl4r2imvskCtSb,spotify:track:5GqmudyYxl4r2imvskCtSb,https://api.spotify.com/v1/tracks/5GqmudyYxl4r2imvskCtSb,https://api.spotify.com/v1/audio-analysis/5GqmudyYxl4r2imvskCtSb,308867.0,4.0
AA XXX,Peaches,spotify:track:0g1fQ5723NLV4aTRhh3P8B,AA XXX - Peaches,1,0,anti-folk,0g1fQ5723NLV4aTRhh3P8B,1.591604226190476,0.4230220917225951,-4.291354026845638,0.7482705536912756,0.19928410370370372,0.882,0.905,11.0,-4.494,1.0,0.226,0.0621,0.858,0.394,0.878,150.817,audio_features,0g1fQ5723NLV4aTRhh3P8B,spotify:track:0g1fQ5723NLV4aTRhh3P8B,https://api.spotify.com/v1/tracks/0g1fQ5723NLV4aTRhh3P8B,https://api.spotify.com/v1/audio-analysis/0g1fQ5723NLV4aTRhh3P8B,272707.0,4.0
Raspberry Swirl,Tori Amos,spotify:track:0GAlVzjoILxB8j2h9h4LQQ,Raspberry Swirl - Tori Amos,1,0,dark pop,0GAlVzjoILxB8j2h9h4LQQ,1.8545366929133857,0.4078380450849963,-3.9097583148558757,10.049384977827051,0.2327763779527559,0.54,0.934,5.0,-4.271,0.0,0.0595,0.000345,0.0025,0.101,0.789,128.984,audio_features,0GAlVzjoILxB8j2h9h4LQQ,spotify:track:0GAlVzjoILxB8j2h9h4LQQ,https://api.spotify.com/v1/tracks/0GAlVzjoILxB8j2h9h4LQQ,https://api.spotify.com/v1/audio-analysis/0GAlVzjoILxB8j2h9h4LQQ,238493.0,4.0
Get Off the Internet,Le Tigre,spotify:track:6WAWmmM5uGsCGxVu7Fgtz5,Get Off the Internet - Le Tigre,1,0,dance-punk,6WAWmmM5uGsCGxVu7Fgtz5,1.9158927522935778,0.5266173355629877,-8.560598662207358,2.0519085841694538,0.24007207289293853,0.726,0.983,9.0,-8.198,0.0,0.0674,0.209,0.754,0.11,0.188,124.988,audio_features,6WAWmmM5uGsCGxVu7Fgtz5,spotify:track:6WAWmmM5uGsCGxVu7Fgtz5,https://api.spotify.com/v1/tracks/6WAWmmM5uGsCGxVu7Fgtz5,https://api.spotify.com/v1/audio-analysis/6WAWmmM5uGsCGxVu7Fgtz5,212587.0,4.0
Home,Austra,spotify:track:7zv2ojb0PAuMalnaOJd0Qv,Home - Austra,1,0,australian rock,7zv2ojb0PAuMalnaOJd0Qv,1.9982779200000005,0.35801149954001843,-8.141170193192274,-0.3426661300214659,0.24983679282868526,0.657,0.777,0.0,-7.845,1.0,0.0286,0.0927,0.486,0.0957,0.263,119.982,audio_features,7zv2ojb0PAuMalnaOJd0Qv,spotify:track:7zv2ojb0PAuMalnaOJd0Qv,https://api.spotify.com/v1/tracks/7zv2ojb0PAuMalnaOJd0Qv,https://api.spotify.com/v1/audio-analysis/7zv2ojb0PAuMalnaOJd0Qv,255520.0,4.0
Set It Off,Peaches,spotify:track:03kLZP4azEPahAMzXfXKbN,Set It Off - Peaches,1,0,anti-folk,03kLZP4azEPahAMzXfXKbN,1.8821936274509803,0.3274336713138995,-6.4300253485424586,9.611321187156738,0.23529087167070217,0.921,0.314,11.0,-6.32,0.0,0.0621,0.0441,0.000816,0.0903,0.815,127.513,audio_features,03kLZP4azEPahAMzXfXKbN,spotify:track:03kLZP4azEPahAMzXfXKbN,https://api.spotify.com/v1/tracks/03kLZP4azEPahAMzXfXKbN,https://api.spotify.com/v1/audio-analysis/03kLZP4azEPahAMzXfXKbN,197400.0,4.0
Knights,Crystal Castles,spotify:track:2nmS7EMj9Xv4zhWHDH31tF,Knights - Crystal Castles,1,0,alternative dance,2nmS7EMj9Xv4zhWHDH31tF,2.108001868131868,0.322367183985605,-6.177410256410257,1.2677116509221775,0.2679161944444444,0.607,0.613,8.0,-5.975,0.0,0.0343,1.23e-05,0.695,0.092,0.792,111.997,audio_features,2nmS7EMj9Xv4zhWHDH31tF,spotify:track:2nmS7EMj9Xv4zhWHDH31tF,https://api.spotify.com/v1/tracks/2nmS7EMj9Xv4zhWHDH31tF,https://api.spotify.com/v1/audio-analysis/2nmS7EMj9Xv4zhWHDH31tF,193707.0,4.0
Sing to Me,Emika,spotify:track:6LrCL7KTYbQ6kZW4fUmAHF,Sing to Me - Emika,1,0,,6LrCL7KTYbQ6kZW4fUmAHF,2.8570783529411763,0.3074402400835073,-15.441903966597078,-2.0593374217119003,0.360437994100295,0.729,0.457,11.0,-12.761,0.0,0.0898,0.182,0.713,0.0704,0.0376,83.549,audio_features,6LrCL7KTYbQ6kZW4fUmAHF,spotify:track:6LrCL7KTYbQ6kZW4fUmAHF,https://api.spotify.com/v1/tracks/6LrCL7KTYbQ6kZW4fUmAHF,https://api.spotify.com/v1/audio-analysis/6LrCL7KTYbQ6kZW4fUmAHF,253000.0,4.0
Operate,Peaches,spotify:track:0dMpqM8vAOr7G0UPJn5gns,Operate - Peaches,1,0,anti-folk,0dMpqM8vAOr7G0UPJn5gns,1.8894644954128443,0.33351553082985624,-7.849197496522947,2.3686890356977286,0.23625129840546696,0.893,0.822,1.0,-8.089,1.0,0.0833,0.00653,0.000118,0.114,0.435,127.042,audio_features,0dMpqM8vAOr7G0UPJn5gns,spotify:track:0dMpqM8vAOr7G0UPJn5gns,https://api.spotify.com/v1/tracks/0dMpqM8vAOr7G0UPJn5gns,https://api.spotify.com/v1/audio-analysis/0dMpqM8vAOr7G0UPJn5gns,211133.0,4.0
Surfing on a Rocket,Air,spotify:track:0RFduQOfkrP1jhoV0m8US2,Surfing on a Rocket - Air,1,0,soft rock,0RFduQOfkrP1jhoV0m8US2,1.5217663194444444,0.3314886324786325,-6.7651569230769235,-0.6435830769230767,0.18990244406196213,0.505,0.755,8.0,-7.568,1.0,0.0315,0.00076,0.0725,0.348,0.532,157.993,audio_features,0RFduQOfkrP1jhoV0m8US2,spotify:track:0RFduQOfkrP1jhoV0m8US2,https://api.spotify.com/v1/tracks/0RFduQOfkrP1jhoV0m8US2,https://api.spotify.com/v1/audio-analysis/0RFduQOfkrP1jhoV0m8US2,223373.0,4.0
Melt Away,Zheani,spotify:track:5bVLZUn7PRXpS4lVWKbDaE,Melt Away - Zheani,1,0,brisbane indie,5bVLZUn7PRXpS4lVWKbDaE,1.7835716216216215,0.2928559544658494,-11.906234676007006,3.832479859894921,0.29739937499999997,0.167,0.606,4.0,-9.546,0.0,0.0468,0.00103,0.53,0.188,0.0363,90.035,audio_features,5bVLZUn7PRXpS4lVWKbDaE,spotify:track:5bVLZUn7PRXpS4lVWKbDaE,https://api.spotify.com/v1/tracks/5bVLZUn7PRXpS4lVWKbDaE,https://api.spotify.com/v1/audio-analysis/5bVLZUn7PRXpS4lVWKbDaE,205025.0,3.0
Hayat Öpücüğü,Murat Boz,spotify:track:2l9IZ42XwMLdAWx9vMZz0W,Hayat Öpücüğü - Murat Boz,1,0,turkish pop,2l9IZ42XwMLdAWx9vMZz0W,1.8540137777777776,0.41252305512622356,-5.432603554868625,1.70600296239052,0.23484545794392525,0.638,0.951,2.0,-5.389,0.0,0.0707,0.311,6.52e-05,0.11,0.828,128.038,audio_features,2l9IZ42XwMLdAWx9vMZz0W,spotify:track:2l9IZ42XwMLdAWx9vMZz0W,https://api.spotify.com/v1/tracks/2l9IZ42XwMLdAWx9vMZz0W,https://api.spotify.com/v1/audio-analysis/2l9IZ42XwMLdAWx9vMZz0W,253283.0,4.0
Meet Me Halfway,Black Eyed Peas,spotify:track:3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway - Black Eyed Peas,1,0,dance pop,3F9ByoUqu31xU0I3G5xfVg,1.83933012987013,0.3648449074074074,-9.269859053497942,6.052750257201647,0.2308009105691057,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373.0,4.0
Breakin' Dishes,Rihanna,spotify:track:46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes - Rihanna,1,0,barbadian pop,46aZJc0z1HHHSFxaIRxYSP,1.9110859615384614,0.28649536423841054,-4.630994701986754,6.519909933774834,0.2400334375,0.801,0.674,8.0,-4.185,0.0,0.0311,0.000282,0.000139,0.0914,0.875,125.009,audio_features,46aZJc0z1HHHSFxaIRxYSP,spotify:track:46aZJc0z1HHHSFxaIRxYSP,https://api.spotify.com/v1/tracks/46aZJc0z1HHHSFxaIRxYSP,https://api.spotify.com/v1/audio-analysis/46aZJc0z1HHHSFxaIRxYSP,200573.0,4.0
